Date/Time,Weather,Mapped,Filename
2016-10-07 07:00:00,Mostly Cloudy,Cloudy,katkam-20161007070000.jpg
2016-10-07 10:00:00,Cloudy,Cloudy,katkam-20161007100000.jpg
2016-10-07 13:00:00,Mostly Cloudy,Cloudy,katkam-20161007130000.jpg
2016-10-07 16:00:00,Cloudy,Cloudy,katkam-20161007160000.jpg
2016-10-07 19:00:00,Cloudy,Cloudy,katkam-20161007190000.jpg
2016-10-08 06:00:00,Rain,"Rain,Cloudy",katkam-20161008060000.jpg
2016-10-08 07:00:00,Rain,"Rain,Cloudy",katkam-20161008070000.jpg
2016-10-08 08:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161008080000.jpg
2016-10-08 09:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161008090000.jpg
2016-10-08 10:00:00,Cloudy,Cloudy,katkam-20161008100000.jpg
2016-10-08 11:00:00,"Rain,Drizzle","Rain,Cloudy",katkam-20161008110000.jpg
2016-10-08 12:00:00,Drizzle,"Rain,Cloudy",katkam-20161008120000.jpg
2016-10-08 13:00:00,"Moderate Rain,Drizzle","Rain,Cloudy",katkam-20161008130000.jpg
2016-10-08 14:00:00,"Rain,Drizzle","Rain,Cloudy",katkam-20161008140000.jpg
2016-10-08 15:00:00,Drizzle,"Rain,Cloudy",katkam-20161008150000.jpg
2016-10-08 16:00:00,"Drizzle,Fog","Rain,Cloudy,Fog",katkam-20161008160000.jpg
2016-10-08 17:00:00,"Drizzle,Fog","Rain,Cloudy,Fog",katkam-20161008170000.jpg
2016-10-08 19:00:00,Cloudy,Cloudy,katkam-20161008190000.jpg
2016-10-09 07:00:00,Mostly Cloudy,Cloudy,katkam-20161009070000.jpg
2016-10-09 10:00:00,Mostly Cloudy,Cloudy,katkam-20161009100000.jpg
2016-10-09 13:00:00,Mostly Cloudy,Cloudy,katkam-20161009130000.jpg
2016-10-09 16:00:00,Mainly Clear,Clear,katkam-20161009160000.jpg
2016-10-09 19:00:00,Mainly Clear,Clear,katkam-20161009190000.jpg
2016-10-10 07:00:00,Mostly Cloudy,Cloudy,katkam-20161010070000.jpg
2016-10-10 10:00:00,Mostly Cloudy,Cloudy,katkam-20161010100000.jpg
2016-10-10 13:00:00,Mostly Cloudy,Cloudy,katkam-20161010130000.jpg
2016-10-10 16:00:00,Mainly Clear,Clear,katkam-20161010160000.jpg
2016-10-10 19:00:00,Mainly Clear,Clear,katkam-20161010190000.jpg
2016-10-11 07:00:00,Clear,Clear,katkam-20161011070000.jpg
2016-10-11 10:00:00,Clear,Clear,katkam-20161011100000.jpg
2016-10-11 13:00:00,Clear,Clear,katkam-20161011130000.jpg
2016-10-11 16:00:00,Clear,Clear,katkam-20161011160000.jpg
2016-10-11 19:00:00,Clear,Clear,katkam-20161011190000.jpg
2016-10-12 07:00:00,Mainly Clear,Clear,katkam-20161012070000.jpg
2016-10-12 10:00:00,Mainly Clear,Clear,katkam-20161012100000.jpg
2016-10-12 13:00:00,Mostly Cloudy,Cloudy,katkam-20161012130000.jpg
2016-10-12 16:00:00,Cloudy,Cloudy,katkam-20161012160000.jpg
2016-10-12 19:00:00,Cloudy,Cloudy,katkam-20161012190000.jpg
2016-10-13 07:00:00,Rain,"Rain,Cloudy",katkam-20161013070000.jpg
2016-10-13 08:00:00,Rain,"Rain,Cloudy",katkam-20161013080000.jpg
2016-10-13 09:00:00,Rain,"Rain,Cloudy",katkam-20161013090000.jpg
2016-10-13 10:00:00,Cloudy,Cloudy,katkam-20161013100000.jpg
2016-10-13 13:00:00,Cloudy,Cloudy,katkam-20161013130000.jpg
2016-10-13 16:00:00,Cloudy,Cloudy,katkam-20161013160000.jpg
2016-10-13 17:00:00,Rain,"Rain,Cloudy",katkam-20161013170000.jpg
2016-10-13 18:00:00,Rain,"Rain,Cloudy",katkam-20161013180000.jpg
2016-10-13 19:00:00,Rain,"Rain,Cloudy",katkam-20161013190000.jpg
2016-10-14 06:00:00,Heavy Rain,"Rain,Cloudy",katkam-20161014060000.jpg
2016-10-14 07:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161014070000.jpg
2016-10-14 08:00:00,"Moderate Rain,Fog","Rain,Cloudy,Fog",katkam-20161014080000.jpg
2016-10-14 09:00:00,Rain,"Rain,Cloudy",katkam-20161014090000.jpg
2016-10-14 10:00:00,Rain,"Rain,Cloudy",katkam-20161014100000.jpg
2016-10-14 11:00:00,Rain,"Rain,Cloudy",katkam-20161014110000.jpg
2016-10-14 12:00:00,Rain,"Rain,Cloudy",katkam-20161014120000.jpg
2016-10-14 13:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161014130000.jpg
2016-10-14 14:00:00,"Moderate Rain,Fog","Rain,Cloudy,Fog",katkam-20161014140000.jpg
2016-10-14 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20161014150000.jpg
2016-10-14 16:00:00,Mostly Cloudy,Cloudy,katkam-20161014160000.jpg
2016-10-14 19:00:00,Cloudy,Cloudy,katkam-20161014190000.jpg
2016-10-15 07:00:00,Cloudy,Cloudy,katkam-20161015070000.jpg
2016-10-15 10:00:00,Rain,"Rain,Cloudy",katkam-20161015100000.jpg
2016-10-15 11:00:00,Rain,"Rain,Cloudy",katkam-20161015110000.jpg
2016-10-15 12:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161015120000.jpg
2016-10-15 13:00:00,"Moderate Rain,Fog","Rain,Cloudy,Fog",katkam-20161015130000.jpg
2016-10-15 16:00:00,Rain Showers,"Rain,Cloudy",katkam-20161015160000.jpg
2016-10-15 17:00:00,Rain Showers,"Rain,Cloudy",katkam-20161015170000.jpg
2016-10-15 18:00:00,Rain Showers,"Rain,Cloudy",katkam-20161015180000.jpg
2016-10-15 19:00:00,Rain Showers,"Rain,Cloudy",katkam-20161015190000.jpg
2016-10-16 06:00:00,Rain,"Rain,Cloudy",katkam-20161016060000.jpg
2016-10-16 07:00:00,Cloudy,Cloudy,katkam-20161016070000.jpg
2016-10-16 08:00:00,Rain Showers,"Rain,Cloudy",katkam-20161016080000.jpg
2016-10-16 10:00:00,Rain Showers,"Rain,Cloudy",katkam-20161016100000.jpg
2016-10-16 13:00:00,Cloudy,Cloudy,katkam-20161016130000.jpg
2016-10-16 15:00:00,Rain Showers,"Rain,Cloudy",katkam-20161016150000.jpg
2016-10-16 16:00:00,Mostly Cloudy,Cloudy,katkam-20161016160000.jpg
2016-10-16 19:00:00,Rain,"Rain,Cloudy",katkam-20161016190000.jpg
2016-10-17 06:00:00,Rain,"Rain,Cloudy",katkam-20161017060000.jpg
2016-10-17 07:00:00,Rain,"Rain,Cloudy",katkam-20161017070000.jpg
2016-10-17 08:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161017080000.jpg
2016-10-17 09:00:00,"Rain,Drizzle,Fog","Rain,Cloudy,Fog",katkam-20161017090000.jpg
2016-10-17 10:00:00,Cloudy,Cloudy,katkam-20161017100000.jpg
2016-10-17 12:00:00,Rain Showers,"Rain,Cloudy",katkam-20161017120000.jpg
2016-10-17 13:00:00,Rain Showers,"Rain,Cloudy",katkam-20161017130000.jpg
2016-10-17 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20161017140000.jpg
2016-10-17 16:00:00,Mainly Clear,Clear,katkam-20161017160000.jpg
2016-10-17 19:00:00,Mostly Cloudy,Cloudy,katkam-20161017190000.jpg
2016-10-18 07:00:00,Cloudy,Cloudy,katkam-20161018070000.jpg
2016-10-18 10:00:00,Rain,"Rain,Cloudy",katkam-20161018100000.jpg
2016-10-18 11:00:00,Rain,"Rain,Cloudy",katkam-20161018110000.jpg
2016-10-18 12:00:00,Rain,"Rain,Cloudy",katkam-20161018120000.jpg
2016-10-18 13:00:00,Rain,"Rain,Cloudy",katkam-20161018130000.jpg
2016-10-18 16:00:00,Cloudy,Cloudy,katkam-20161018160000.jpg
2016-10-18 19:00:00,Mostly Cloudy,Cloudy,katkam-20161018190000.jpg
2016-10-19 07:00:00,Cloudy,Cloudy,katkam-20161019070000.jpg
2016-10-19 10:00:00,Cloudy,Cloudy,katkam-20161019100000.jpg
2016-10-19 13:00:00,Cloudy,Cloudy,katkam-20161019130000.jpg
2016-10-19 16:00:00,Rain,"Rain,Cloudy",katkam-20161019160000.jpg
2016-10-19 17:00:00,Rain,"Rain,Cloudy",katkam-20161019170000.jpg
2016-10-19 18:00:00,Rain Showers,"Rain,Cloudy",katkam-20161019180000.jpg
2016-10-19 19:00:00,Rain,"Rain,Cloudy",katkam-20161019190000.jpg
2016-10-20 07:00:00,Cloudy,Cloudy,katkam-20161020070000.jpg
2016-10-20 10:00:00,Cloudy,Cloudy,katkam-20161020100000.jpg
2016-10-20 13:00:00,Cloudy,Cloudy,katkam-20161020130000.jpg
2016-10-20 16:00:00,Mainly Clear,Clear,katkam-20161020160000.jpg
2016-10-20 19:00:00,Clear,Clear,katkam-20161020190000.jpg
2016-10-21 07:00:00,Cloudy,Cloudy,katkam-20161021070000.jpg
2016-10-21 10:00:00,Cloudy,Cloudy,katkam-20161021100000.jpg
2016-10-21 11:00:00,Rain,"Rain,Cloudy",katkam-20161021110000.jpg
2016-10-21 12:00:00,Rain,"Rain,Cloudy",katkam-20161021120000.jpg
2016-10-21 13:00:00,Rain,"Rain,Cloudy",katkam-20161021130000.jpg
2016-10-21 14:00:00,Rain,"Rain,Cloudy",katkam-20161021140000.jpg
2016-10-21 16:00:00,Cloudy,Cloudy,katkam-20161021160000.jpg
2016-10-21 18:00:00,Rain,"Rain,Cloudy",katkam-20161021180000.jpg
2016-10-21 19:00:00,Rain,"Rain,Cloudy",katkam-20161021190000.jpg
2016-10-22 07:00:00,Cloudy,Cloudy,katkam-20161022070000.jpg
2016-10-22 10:00:00,Mostly Cloudy,Cloudy,katkam-20161022100000.jpg
2016-10-22 13:00:00,Cloudy,Cloudy,katkam-20161022130000.jpg
2016-10-22 16:00:00,Mostly Cloudy,Cloudy,katkam-20161022160000.jpg
2016-10-22 19:00:00,Cloudy,Cloudy,katkam-20161022190000.jpg
2016-10-23 06:00:00,Rain,"Rain,Cloudy",katkam-20161023060000.jpg
2016-10-23 07:00:00,Rain,"Rain,Cloudy",katkam-20161023070000.jpg
2016-10-23 10:00:00,Cloudy,Cloudy,katkam-20161023100000.jpg
2016-10-23 13:00:00,Mostly Cloudy,Cloudy,katkam-20161023130000.jpg
2016-10-23 16:00:00,Cloudy,Cloudy,katkam-20161023160000.jpg
2016-10-23 19:00:00,Cloudy,Cloudy,katkam-20161023190000.jpg
2016-10-24 07:00:00,Cloudy,Cloudy,katkam-20161024070000.jpg
2016-10-24 10:00:00,Cloudy,Cloudy,katkam-20161024100000.jpg
2016-10-24 13:00:00,Cloudy,Cloudy,katkam-20161024130000.jpg
2016-10-24 14:00:00,Rain,"Rain,Cloudy",katkam-20161024140000.jpg
2016-10-24 15:00:00,Rain,"Rain,Cloudy",katkam-20161024150000.jpg
2016-10-24 16:00:00,Rain,"Rain,Cloudy",katkam-20161024160000.jpg
2016-10-24 17:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161024170000.jpg
2016-10-25 07:00:00,Cloudy,Cloudy,katkam-20161025070000.jpg
2016-10-25 10:00:00,Cloudy,Cloudy,katkam-20161025100000.jpg
2016-10-25 11:00:00,Rain,"Rain,Cloudy",katkam-20161025110000.jpg
2016-10-25 12:00:00,Rain,"Rain,Cloudy",katkam-20161025120000.jpg
2016-10-25 13:00:00,Rain,"Rain,Cloudy",katkam-20161025130000.jpg
2016-10-25 16:00:00,Mostly Cloudy,Cloudy,katkam-20161025160000.jpg
2016-10-26 07:00:00,Rain,"Rain,Cloudy",katkam-20161026070000.jpg
2016-10-26 08:00:00,Rain,"Rain,Cloudy",katkam-20161026080000.jpg
2016-10-26 09:00:00,Rain,"Rain,Cloudy",katkam-20161026090000.jpg
2016-10-26 10:00:00,Rain,"Rain,Cloudy",katkam-20161026100000.jpg
2016-10-26 11:00:00,Rain,"Rain,Cloudy",katkam-20161026110000.jpg
2016-10-26 12:00:00,Rain,"Rain,Cloudy",katkam-20161026120000.jpg
2016-10-26 13:00:00,Rain,"Rain,Cloudy",katkam-20161026130000.jpg
2016-10-26 14:00:00,Rain,"Rain,Cloudy",katkam-20161026140000.jpg
2016-10-26 16:00:00,Cloudy,Cloudy,katkam-20161026160000.jpg
2016-10-27 06:00:00,Rain,"Rain,Cloudy",katkam-20161027060000.jpg
2016-10-27 07:00:00,Cloudy,Cloudy,katkam-20161027070000.jpg
2016-10-27 08:00:00,Rain,"Rain,Cloudy",katkam-20161027080000.jpg
2016-10-27 09:00:00,Rain,"Rain,Cloudy",katkam-20161027090000.jpg
2016-10-27 10:00:00,Cloudy,Cloudy,katkam-20161027100000.jpg
2016-10-27 12:00:00,Rain,"Rain,Cloudy",katkam-20161027120000.jpg
2016-10-27 13:00:00,Rain,"Rain,Cloudy",katkam-20161027130000.jpg
2016-10-27 14:00:00,Rain,"Rain,Cloudy",katkam-20161027140000.jpg
2016-10-27 15:00:00,Rain,"Rain,Cloudy",katkam-20161027150000.jpg
2016-10-27 16:00:00,Rain,"Rain,Cloudy",katkam-20161027160000.jpg
2016-10-27 17:00:00,Rain,"Rain,Cloudy",katkam-20161027170000.jpg
2016-10-27 18:00:00,Rain,"Rain,Cloudy",katkam-20161027180000.jpg
2016-10-28 07:00:00,Mostly Cloudy,Cloudy,katkam-20161028070000.jpg
2016-10-28 10:00:00,Mostly Cloudy,Cloudy,katkam-20161028100000.jpg
2016-10-28 13:00:00,Mostly Cloudy,Cloudy,katkam-20161028130000.jpg
2016-10-28 16:00:00,Mostly Cloudy,Cloudy,katkam-20161028160000.jpg
2016-10-29 07:00:00,Cloudy,Cloudy,katkam-20161029070000.jpg
2016-10-29 09:00:00,Rain,"Rain,Cloudy",katkam-20161029090000.jpg
2016-10-29 10:00:00,Rain,"Rain,Cloudy",katkam-20161029100000.jpg
2016-10-29 11:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161029110000.jpg
2016-10-29 12:00:00,Rain,"Rain,Cloudy",katkam-20161029120000.jpg
2016-10-29 13:00:00,Rain,"Rain,Cloudy",katkam-20161029130000.jpg
2016-10-29 16:00:00,Mostly Cloudy,Cloudy,katkam-20161029160000.jpg
2016-10-30 07:00:00,Mainly Clear,Clear,katkam-20161030070000.jpg
2016-10-30 10:00:00,Mostly Cloudy,Cloudy,katkam-20161030100000.jpg
2016-10-30 13:00:00,Mostly Cloudy,Cloudy,katkam-20161030130000.jpg
2016-10-30 16:00:00,Mostly Cloudy,Cloudy,katkam-20161030160000.jpg
2016-10-30 17:00:00,Rain,"Rain,Cloudy",katkam-20161030170000.jpg
2016-10-30 18:00:00,Rain,"Rain,Cloudy",katkam-20161030180000.jpg
2016-10-31 06:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161031060000.jpg
2016-10-31 07:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161031070000.jpg
2016-10-31 08:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161031080000.jpg
2016-10-31 09:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161031090000.jpg
2016-10-31 10:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161031100000.jpg
2016-10-31 11:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161031110000.jpg
2016-10-31 12:00:00,Rain,"Rain,Cloudy",katkam-20161031120000.jpg
2016-10-31 13:00:00,Cloudy,Cloudy,katkam-20161031130000.jpg
2016-11-01 07:00:00,Cloudy,Cloudy,katkam-20161101070000.jpg
2016-11-01 10:00:00,Mostly Cloudy,Cloudy,katkam-20161101100000.jpg
2016-11-01 13:00:00,Rain,"Rain,Cloudy",katkam-20161101130000.jpg
2016-11-01 14:00:00,Rain Showers,"Rain,Cloudy",katkam-20161101140000.jpg
2016-11-01 15:00:00,Rain,"Rain,Cloudy",katkam-20161101150000.jpg
2016-11-01 16:00:00,Rain,"Rain,Cloudy",katkam-20161101160000.jpg
2016-11-01 17:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161101170000.jpg
2016-11-01 18:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161101180000.jpg
2016-11-02 06:00:00,Rain,"Rain,Cloudy",katkam-20161102060000.jpg
2016-11-02 07:00:00,Rain,"Rain,Cloudy",katkam-20161102070000.jpg
2016-11-02 08:00:00,Rain,"Rain,Cloudy",katkam-20161102080000.jpg
2016-11-02 09:00:00,Rain,"Rain,Cloudy",katkam-20161102090000.jpg
2016-11-02 10:00:00,Rain,"Rain,Cloudy",katkam-20161102100000.jpg
2016-11-02 11:00:00,Rain,"Rain,Cloudy",katkam-20161102110000.jpg
2016-11-02 12:00:00,Rain,"Rain,Cloudy",katkam-20161102120000.jpg
2016-11-02 13:00:00,Rain,"Rain,Cloudy",katkam-20161102130000.jpg
2016-11-02 14:00:00,Rain,"Rain,Cloudy",katkam-20161102140000.jpg
2016-11-02 15:00:00,Rain,"Rain,Cloudy",katkam-20161102150000.jpg
2016-11-02 16:00:00,Rain,"Rain,Cloudy",katkam-20161102160000.jpg
2016-11-02 17:00:00,Rain,"Rain,Cloudy",katkam-20161102170000.jpg
2016-11-02 18:00:00,Rain,"Rain,Cloudy",katkam-20161102180000.jpg
2016-11-03 07:00:00,Mostly Cloudy,Cloudy,katkam-20161103070000.jpg
2016-11-03 10:00:00,Cloudy,Cloudy,katkam-20161103100000.jpg
2016-11-03 13:00:00,Cloudy,Cloudy,katkam-20161103130000.jpg
2016-11-03 16:00:00,Mainly Clear,Clear,katkam-20161103160000.jpg
2016-11-04 07:00:00,Mostly Cloudy,Cloudy,katkam-20161104070000.jpg
2016-11-04 10:00:00,Cloudy,Cloudy,katkam-20161104100000.jpg
2016-11-04 13:00:00,Cloudy,Cloudy,katkam-20161104130000.jpg
2016-11-04 16:00:00,Cloudy,Cloudy,katkam-20161104160000.jpg
2016-11-04 18:00:00,Rain Showers,"Rain,Cloudy",katkam-20161104180000.jpg
2016-11-05 06:00:00,Rain,"Rain,Cloudy",katkam-20161105060000.jpg
2016-11-05 07:00:00,Rain,"Rain,Cloudy",katkam-20161105070000.jpg
2016-11-05 08:00:00,Rain,"Rain,Cloudy",katkam-20161105080000.jpg
2016-11-05 10:00:00,Cloudy,Cloudy,katkam-20161105100000.jpg
2016-11-05 12:00:00,Rain,"Rain,Cloudy",katkam-20161105120000.jpg
2016-11-05 13:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161105130000.jpg
2016-11-05 14:00:00,Rain,"Rain,Cloudy",katkam-20161105140000.jpg
2016-11-05 16:00:00,Cloudy,Cloudy,katkam-20161105160000.jpg
2016-11-05 19:00:00,Cloudy,Cloudy,katkam-20161105190000.jpg
2016-11-06 06:00:00,Rain Showers,"Rain,Cloudy",katkam-20161106060000.jpg
2016-11-06 07:00:00,Cloudy,Cloudy,katkam-20161106070000.jpg
2016-11-06 10:00:00,Cloudy,Cloudy,katkam-20161106100000.jpg
2016-11-06 13:00:00,Mostly Cloudy,Cloudy,katkam-20161106130000.jpg
2016-11-06 16:00:00,Cloudy,Cloudy,katkam-20161106160000.jpg
2016-11-07 06:00:00,Rain,"Rain,Cloudy",katkam-20161107060000.jpg
2016-11-07 07:00:00,Rain,"Rain,Cloudy",katkam-20161107070000.jpg
2016-11-07 09:00:00,Rain,"Rain,Cloudy",katkam-20161107090000.jpg
2016-11-07 10:00:00,Cloudy,Cloudy,katkam-20161107100000.jpg
2016-11-07 13:00:00,Cloudy,Cloudy,katkam-20161107130000.jpg
2016-11-07 14:00:00,Rain,"Rain,Cloudy",katkam-20161107140000.jpg
2016-11-07 15:00:00,Rain,"Rain,Cloudy",katkam-20161107150000.jpg
2016-11-07 16:00:00,Cloudy,Cloudy,katkam-20161107160000.jpg
2016-11-08 07:00:00,Mostly Cloudy,Cloudy,katkam-20161108070000.jpg
2016-11-08 10:00:00,Cloudy,Cloudy,katkam-20161108100000.jpg
2016-11-08 13:00:00,Mostly Cloudy,Cloudy,katkam-20161108130000.jpg
2016-11-08 16:00:00,Mostly Cloudy,Cloudy,katkam-20161108160000.jpg
2016-11-09 06:00:00,Rain,"Rain,Cloudy",katkam-20161109060000.jpg
2016-11-09 07:00:00,Rain,"Rain,Cloudy",katkam-20161109070000.jpg
2016-11-09 08:00:00,Rain,"Rain,Cloudy",katkam-20161109080000.jpg
2016-11-09 09:00:00,"Rain,Fog","Rain,Cloudy,Fog",katkam-20161109090000.jpg
2016-11-09 11:00:00,Drizzle,"Rain,Cloudy",katkam-20161109110000.jpg
2016-11-09 13:00:00,Cloudy,Cloudy,katkam-20161109130000.jpg
2016-11-09 16:00:00,Cloudy,Cloudy,katkam-20161109160000.jpg
2016-11-10 07:00:00,Cloudy,Cloudy,katkam-20161110070000.jpg
2016-11-10 10:00:00,Cloudy,Cloudy,katkam-20161110100000.jpg
2016-11-10 13:00:00,Cloudy,Cloudy,katkam-20161110130000.jpg
2016-11-10 16:00:00,Cloudy,Cloudy,katkam-20161110160000.jpg
2016-11-11 07:00:00,Cloudy,Cloudy,katkam-20161111070000.jpg
2016-11-11 08:00:00,Rain Showers,"Rain,Cloudy",katkam-20161111080000.jpg
2016-11-11 09:00:00,Rain Showers,"Rain,Cloudy",katkam-20161111090000.jpg
2016-11-11 10:00:00,Cloudy,Cloudy,katkam-20161111100000.jpg
2016-11-11 13:00:00,Cloudy,Cloudy,katkam-20161111130000.jpg
2016-11-11 16:00:00,Cloudy,Cloudy,katkam-20161111160000.jpg
2016-11-12 07:00:00,Rain,"Rain,Cloudy",katkam-20161112070000.jpg
2016-11-12 10:00:00,Rain Showers,"Rain,Cloudy",katkam-20161112100000.jpg
2016-11-12 13:00:00,Mostly Cloudy,Cloudy,katkam-20161112130000.jpg
2016-11-12 16:00:00,Mostly Cloudy,Cloudy,katkam-20161112160000.jpg
2016-11-13 07:00:00,Cloudy,Cloudy,katkam-20161113070000.jpg
2016-11-13 08:00:00,Rain,"Rain,Cloudy",katkam-20161113080000.jpg
2016-11-13 09:00:00,Rain,"Rain,Cloudy",katkam-20161113090000.jpg
2016-11-13 10:00:00,Rain,"Rain,Cloudy",katkam-20161113100000.jpg
2016-11-13 11:00:00,Rain,"Rain,Cloudy",katkam-20161113110000.jpg
2016-11-13 12:00:00,Rain,"Rain,Cloudy",katkam-20161113120000.jpg
2016-11-13 13:00:00,Rain,"Rain,Cloudy",katkam-20161113130000.jpg
2016-11-13 14:00:00,Rain,"Rain,Cloudy",katkam-20161113140000.jpg
2016-11-13 15:00:00,Rain,"Rain,Cloudy",katkam-20161113150000.jpg
2016-11-13 16:00:00,Rain,"Rain,Cloudy",katkam-20161113160000.jpg
2016-11-13 17:00:00,Rain,"Rain,Cloudy",katkam-20161113170000.jpg
2016-11-13 18:00:00,Rain,"Rain,Cloudy",katkam-20161113180000.jpg
2016-11-14 07:00:00,Mostly Cloudy,Cloudy,katkam-20161114070000.jpg
2016-11-14 10:00:00,Mainly Clear,Clear,katkam-20161114100000.jpg
2016-11-14 13:00:00,Mostly Cloudy,Cloudy,katkam-20161114130000.jpg
2016-11-14 16:00:00,Mostly Cloudy,Cloudy,katkam-20161114160000.jpg
2016-11-15 06:00:00,Rain,"Rain,Cloudy",katkam-20161115060000.jpg
2016-11-15 07:00:00,Rain,"Rain,Cloudy",katkam-20161115070000.jpg
2016-11-15 08:00:00,Rain,"Rain,Cloudy",katkam-20161115080000.jpg
2016-11-15 09:00:00,Rain,"Rain,Cloudy",katkam-20161115090000.jpg
2016-11-15 10:00:00,Cloudy,Cloudy,katkam-20161115100000.jpg
2016-11-15 13:00:00,Mostly Cloudy,Cloudy,katkam-20161115130000.jpg
2016-11-15 15:00:00,Rain,"Rain,Cloudy",katkam-20161115150000.jpg
2016-11-15 16:00:00,Cloudy,Cloudy,katkam-20161115160000.jpg
2016-11-16 06:00:00,Fog,Fog,katkam-20161116060000.jpg
2016-11-16 07:00:00,Cloudy,Cloudy,katkam-20161116070000.jpg
2016-11-16 10:00:00,Cloudy,Cloudy,katkam-20161116100000.jpg
2016-11-16 13:00:00,Cloudy,Cloudy,katkam-20161116130000.jpg
2016-11-16 16:00:00,Cloudy,Cloudy,katkam-20161116160000.jpg
2016-11-16 17:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161116170000.jpg
2016-11-16 18:00:00,Rain,"Rain,Cloudy",katkam-20161116180000.jpg
2016-11-17 07:00:00,Cloudy,Cloudy,katkam-20161117070000.jpg
2016-11-17 10:00:00,Cloudy,Cloudy,katkam-20161117100000.jpg
2016-11-17 13:00:00,Cloudy,Cloudy,katkam-20161117130000.jpg
2016-11-17 16:00:00,Mostly Cloudy,Cloudy,katkam-20161117160000.jpg
2016-11-18 07:00:00,Cloudy,Cloudy,katkam-20161118070000.jpg
2016-11-18 10:00:00,Cloudy,Cloudy,katkam-20161118100000.jpg
2016-11-18 13:00:00,Cloudy,Cloudy,katkam-20161118130000.jpg
2016-11-18 16:00:00,Cloudy,Cloudy,katkam-20161118160000.jpg
2016-11-19 06:00:00,Rain,"Rain,Cloudy",katkam-20161119060000.jpg
2016-11-19 07:00:00,Cloudy,Cloudy,katkam-20161119070000.jpg
2016-11-19 10:00:00,Mostly Cloudy,Cloudy,katkam-20161119100000.jpg
2016-11-19 13:00:00,Cloudy,Cloudy,katkam-20161119130000.jpg
2016-11-19 16:00:00,Cloudy,Cloudy,katkam-20161119160000.jpg
2016-11-20 07:00:00,Cloudy,Cloudy,katkam-20161120070000.jpg
2016-11-20 08:00:00,Rain,"Rain,Cloudy",katkam-20161120080000.jpg
2016-11-20 10:00:00,Cloudy,Cloudy,katkam-20161120100000.jpg
2016-11-20 13:00:00,Cloudy,Cloudy,katkam-20161120130000.jpg
2016-11-20 14:00:00,Rain,"Rain,Cloudy",katkam-20161120140000.jpg
2016-11-20 15:00:00,Rain,"Rain,Cloudy",katkam-20161120150000.jpg
2016-11-20 16:00:00,Rain,"Rain,Cloudy",katkam-20161120160000.jpg
2016-11-21 07:00:00,Cloudy,Cloudy,katkam-20161121070000.jpg
2016-11-21 10:00:00,Mostly Cloudy,Cloudy,katkam-20161121100000.jpg
2016-11-21 13:00:00,Mainly Clear,Clear,katkam-20161121130000.jpg
2016-11-21 16:00:00,Mainly Clear,Clear,katkam-20161121160000.jpg
2016-11-22 07:00:00,Rain,"Rain,Cloudy",katkam-20161122070000.jpg
2016-11-22 08:00:00,Rain,"Rain,Cloudy",katkam-20161122080000.jpg
2016-11-22 09:00:00,Rain,"Rain,Cloudy",katkam-20161122090000.jpg
2016-11-22 10:00:00,Rain,"Rain,Cloudy",katkam-20161122100000.jpg
2016-11-22 11:00:00,Rain,"Rain,Cloudy",katkam-20161122110000.jpg
2016-11-22 12:00:00,Moderate Rain,"Rain,Cloudy",katkam-20161122120000.jpg
2016-11-22 13:00:00,Rain,"Rain,Cloudy",katkam-20161122130000.jpg
2016-11-22 14:00:00,Rain,"Rain,Cloudy",katkam-20161122140000.jpg
2016-11-22 15:00:00,Rain,"Rain,Cloudy",katkam-20161122150000.jpg
2016-11-22 16:00:00,Rain,"Rain,Cloudy",katkam-20161122160000.jpg
2016-11-22 17:00:00,Rain,"Rain,Cloudy",katkam-20161122170000.jpg
2016-11-23 07:00:00,Mostly Cloudy,Cloudy,katkam-20161123070000.jpg
2016-11-23 10:00:00,Mostly Cloudy,Cloudy,katkam-20161123100000.jpg
2016-11-23 12:00:00,Rain,"Rain,Cloudy",katkam-20161123120000.jpg
2016-11-23 13:00:00,Rain,"Rain,Cloudy",katkam-20161123130000.jpg
2016-11-23 16:00:00,Cloudy,Cloudy,katkam-20161123160000.jpg
2016-11-24 06:00:00,Rain,"Rain,Cloudy",katkam-20161124060000.jpg
