timestamp,cpu_percent,fan_rpm,sys_load_1,temperature
2017-06-10 09:38:09.529402,1.5,659,0.11,34
2017-06-10 09:39:09.533270,1.88,661,0.14,34
2017-06-10 09:40:09.537173,1.12,649,0.05,34
2017-06-10 09:41:09.541043,1.38,651,0.13,34
2017-06-10 09:42:09.544978,1.8599999999999999,655,0.14,34
2017-06-10 09:43:09.549014,1.1400000000000001,646,0.09,33
2017-06-10 09:44:09.553058,1.75,651,0.17,34
2017-06-10 09:45:09.557150,1.99,635,0.2,33
2017-06-10 09:46:09.561174,1.12,640,0.12,33
2017-06-10 09:47:09.565131,1.25,635,0.33,32
2017-06-10 09:48:09.569165,1.5,635,0.2,33
2017-06-10 09:49:09.573314,1.74,637,0.1,33
2017-06-10 09:50:09.577567,1.12,657,0.7000000000000001,33
2017-06-10 09:51:09.581791,1.76,636,0.71,33
2017-06-10 09:52:09.585865,1.12,636,0.5,33
2017-06-10 09:53:09.589900,1.85,637,0.26,32
2017-06-10 09:54:09.594006,1.88,634,0.15,34
2017-06-10 09:55:09.597860,1.38,637,0.1,32
2017-06-10 09:56:09.601445,1.3599999999999999,637,0.21,33
2017-06-10 09:57:09.605338,0.88,643,0.37,32
2017-06-10 09:58:09.609130,0.62,655,0.2,32
2017-06-10 09:59:09.612877,1.6099999999999999,655,0.17,32
2017-06-10 10:00:09.616635,0.99,637,0.18,33
2017-06-10 10:01:09.620664,1.0,639,0.18,32
2017-06-10 10:02:09.624682,2.21,643,0.17,33
2017-06-10 10:03:09.628576,1.12,647,0.15,32
2017-06-10 10:04:09.632535,1.12,638,0.23,33
2017-06-10 10:05:09.636644,2.23,638,0.08,33
2017-06-10 10:06:09.640495,1.12,644,0.06,32
2017-06-10 10:07:09.644923,1.25,638,0.85,32
2017-06-10 10:08:09.648993,1.3599999999999999,633,0.5,33
2017-06-10 10:09:09.652963,1.11,643,0.32,33
2017-06-10 10:10:09.656965,1.12,639,0.12,32
2017-06-10 10:11:09.661093,1.74,645,0.27,32
2017-06-10 10:12:09.664890,1.52,643,0.25,32
2017-06-10 10:13:09.669062,0.75,637,0.28,32
2017-06-10 10:14:09.673033,1.12,642,0.41000000000000003,33
2017-06-10 10:15:09.677035,1.38,637,0.44,33
2017-06-10 10:16:09.680993,1.38,645,0.28,33
2017-06-10 10:17:09.685196,1.0,637,0.16,32
2017-06-10 10:18:09.689198,1.38,633,0.25,32
2017-06-10 10:19:09.693221,1.5,638,0.16,34
2017-06-10 10:20:09.697179,1.25,637,0.13,33
2017-06-10 10:21:09.701246,1.11,637,0.11,33
2017-06-10 10:22:09.705350,1.25,642,0.09,33
2017-06-10 10:23:09.709492,1.01,642,0.16,33
2017-06-10 10:24:09.713600,1.25,639,0.06,33
2017-06-10 10:25:09.717627,1.25,637,0.15,32
2017-06-10 10:26:09.721826,1.12,638,0.16,32
2017-06-10 10:27:09.725832,1.3599999999999999,632,0.18,32
2017-06-10 10:28:09.729874,0.88,642,0.1,33
2017-06-10 10:29:09.733976,1.25,633,0.09,32
2017-06-10 10:30:09.738046,1.62,634,0.27,33
2017-06-10 10:31:09.742008,1.5,642,0.1,32
2017-06-10 10:32:09.746088,0.88,643,0.52,32
2017-06-10 10:33:09.750119,1.25,639,0.24,33
2017-06-10 10:34:09.754171,0.75,638,0.17,33
2017-06-10 10:35:09.758254,1.0,640,0.2,35
2017-06-10 10:36:09.762374,0.88,637,0.21,33
2017-06-10 10:37:09.766433,1.0,645,0.23,32
2017-06-10 10:38:09.770343,1.25,634,0.13,32
2017-06-10 10:39:09.774328,1.0,637,0.19,33
2017-06-10 10:40:09.778365,1.5,642,0.07,33
2017-06-10 10:41:09.782540,1.38,648,0.1,32
2017-06-10 10:42:09.786546,0.88,646,0.23,32
2017-06-10 10:43:09.790584,1.0,632,0.12,32
2017-06-10 10:44:09.794617,0.88,641,0.1,33
2017-06-10 10:45:09.798714,1.0,651,0.07,33
2017-06-10 10:46:09.802803,1.24,640,0.08,33
2017-06-10 10:47:09.806668,0.75,648,0.03,32
2017-06-10 10:48:09.810690,1.12,655,0.01,33
2017-06-10 10:49:09.814830,1.0,653,0.08,33
2017-06-10 10:50:09.818971,1.25,654,0.11,33
2017-06-10 10:51:09.822783,1.25,634,0.14,32
2017-06-10 10:52:09.826753,0.75,644,0.21,33
2017-06-10 10:53:09.830748,1.24,653,0.31,33
2017-06-10 10:54:09.834753,23.82,679,0.28,47
2017-06-10 10:55:09.838505,6.24,644,0.66,34
2017-06-10 10:56:09.842083,17.06,681,1.08,45
2017-06-10 10:57:09.846014,2.52,662,0.88,35
2017-06-10 10:58:09.853826,1.25,655,0.7000000000000001,34
2017-06-10 10:59:09.857596,1.0,649,0.55,34
2017-06-10 11:00:09.861280,5.51,661,0.79,36
2017-06-10 11:01:09.864895,21.59,678,0.44,45
2017-06-10 11:02:09.868393,13.66,685,0.41000000000000003,43
2017-06-10 11:03:09.871944,11.45,692,0.71,39
2017-06-10 11:04:09.875298,2.51,655,1.08,36
2017-06-10 11:05:09.878963,8.22,657,0.8200000000000001,39
2017-06-10 11:06:09.885605,28.04,673,1.9300000000000002,38
2017-06-10 11:07:09.890355,3.65,644,2.84,37
2017-06-10 11:08:09.893942,8.88,689,2.17,40
2017-06-10 11:09:09.898087,6.49,686,1.2,36
2017-06-10 11:10:09.901658,4.38,682,0.66,38
2017-06-10 11:11:09.904806,5.75,682,0.48,36
2017-06-10 11:12:09.908601,5.85,675,0.43,37
2017-06-10 11:13:09.912686,7.02,683,0.52,37
2017-06-10 11:14:09.916542,5.25,684,0.56,37
2017-06-10 11:15:09.919895,5.09,679,0.42,36
2017-06-10 11:16:09.923372,6.12,676,0.52,35
2017-06-10 11:17:09.927268,5.16,666,0.49,34
2017-06-10 11:18:09.931125,4.88,669,0.44,36
2017-06-10 11:19:09.934646,5.08,655,0.4,37
2017-06-10 11:20:09.937638,5.16,661,0.5700000000000001,36
2017-06-10 11:21:09.941392,4.8,662,0.53,35
2017-06-10 11:22:09.945371,5.0,661,0.68,35
2017-06-10 11:23:09.949211,8.41,695,0.53,35
2017-06-10 11:24:09.952489,5.84,666,0.55,36
2017-06-10 11:25:09.955703,4.88,667,0.4,34
2017-06-10 11:26:09.959508,4.55,660,0.37,35
2017-06-10 11:27:09.963441,5.54,657,0.28,34
2017-06-10 11:28:09.967297,5.8,661,0.47000000000000003,35
2017-06-10 11:29:09.970237,5.28,648,0.62,35
2017-06-10 11:30:09.973881,6.25,659,0.74,35
2017-06-10 11:31:09.977772,5.12,657,0.61,34
2017-06-10 11:32:09.981462,6.01,683,0.48,35
2017-06-10 11:33:09.984899,6.08,671,0.42,36
2017-06-10 11:34:09.988408,1.38,652,1.26,34
2017-06-10 11:35:09.992068,13.84,694,0.9500000000000001,36
2017-06-10 11:36:09.995675,6.9,687,1.26,35
2017-06-10 11:37:09.999729,3.25,668,0.78,35
2017-06-10 11:38:10.003982,4.39,684,0.84,35
2017-06-10 11:39:10.007955,11.29,665,0.7000000000000001,36
2017-06-10 11:40:10.011640,2.74,668,0.89,34
2017-06-10 11:41:10.015626,4.09,674,0.93,36
2017-06-10 11:42:10.019107,10.36,673,0.81,40
2017-06-10 11:43:10.022735,13.61,672,0.66,36
2017-06-10 11:44:10.026251,3.27,647,0.75,35
2017-06-10 11:45:10.029856,3.0,717,0.92,35
2017-06-10 11:46:10.033600,14.62,723,0.89,43
2017-06-10 11:47:10.037514,1.38,657,0.6000000000000001,34
2017-06-10 11:48:10.041577,1.88,659,0.27,35
2017-06-10 11:49:10.045421,1.74,662,0.43,35
2017-06-10 11:50:10.049225,3.12,653,0.71,34
2017-06-10 11:51:10.052903,5.01,660,0.43,34
2017-06-10 11:52:10.056683,7.89,683,0.39,36
2017-06-10 11:53:10.060464,8.0,664,0.49,39
2017-06-10 11:54:10.064435,10.44,712,1.1,44
2017-06-10 11:55:10.068479,7.32,678,0.64,34
2017-06-10 11:56:10.072491,2.12,674,0.46,35
2017-06-10 11:57:10.076304,7.39,671,0.37,35
2017-06-10 11:58:10.079974,4.04,659,0.78,34
2017-06-10 11:59:10.083950,1.38,669,0.65,35
2017-06-10 12:00:10.089591,7.96,672,0.5,37
2017-06-10 12:01:10.093389,4.41,676,0.38,36
2017-06-10 12:02:10.097207,6.99,662,0.42,42
2017-06-10 12:03:10.100881,5.3,679,0.43,36
2017-06-10 12:04:10.104862,9.3,715,0.33,35
2017-06-10 12:05:10.108834,3.64,672,0.43,35
2017-06-10 12:06:10.112876,5.66,641,0.45,38
2017-06-10 12:07:10.116864,1.5,665,0.38,35
2017-06-10 12:08:10.120907,8.05,735,0.29,42
2017-06-10 12:09:10.124695,5.69,662,0.44,36
2017-06-10 12:10:10.128519,2.02,688,0.49,37
2017-06-10 12:11:10.132474,1.3900000000000001,680,0.47000000000000003,35
2017-06-10 12:12:10.136388,6.69,672,0.39,35
2017-06-10 12:13:10.140278,1.01,658,0.55,35
2017-06-10 12:14:10.144077,3.5300000000000002,670,0.79,35
2017-06-10 12:15:10.147906,4.39,670,0.66,35
2017-06-10 12:16:10.151796,3.36,668,0.97,35
2017-06-10 12:17:10.155288,3.91,667,0.9500000000000001,36
2017-06-10 12:18:10.159239,1.0,660,0.47000000000000003,36
2017-06-10 12:19:10.163078,0.88,672,0.24,35
2017-06-10 12:20:10.166820,11.86,728,0.54,44
2017-06-10 12:21:10.172746,4.01,671,0.9,36
2017-06-10 12:22:10.176797,4.36,678,0.51,35
2017-06-10 12:23:10.180692,5.54,674,0.51,36
2017-06-10 12:24:10.184699,4.64,676,0.49,36
2017-06-10 12:25:10.188539,2.26,670,0.29,34
2017-06-10 12:26:10.192575,2.65,664,0.41000000000000003,35
2017-06-10 12:27:10.196407,3.5,716,0.5,34
2017-06-10 12:28:10.200308,1.5,657,0.65,34
2017-06-10 12:29:10.203895,1.88,668,0.62,36
2017-06-10 12:30:10.207838,1.88,671,0.31,34
2017-06-10 12:31:10.211904,4.11,666,0.42,35
2017-06-10 12:32:10.215822,6.2,667,0.39,35
2017-06-10 12:33:10.219721,4.9,665,0.6000000000000001,37
2017-06-10 12:34:10.223618,15.75,720,0.55,44
2017-06-10 12:35:10.227486,4.78,682,0.28,35
2017-06-10 12:36:10.231381,7.65,675,0.66,35
2017-06-10 12:37:10.235352,4.14,657,0.96,35
2017-06-10 12:38:10.239317,6.67,666,0.66,35
2017-06-10 12:39:10.243060,5.54,673,0.6900000000000001,35
2017-06-10 12:40:10.246934,10.33,673,0.43,36
2017-06-10 12:41:10.250789,6.29,671,0.39,35
2017-06-10 12:42:10.254637,2.55,660,0.47000000000000003,35
2017-06-10 12:43:10.258623,3.06,693,0.47000000000000003,34
2017-06-10 12:44:10.262444,2.12,663,0.62,36
2017-06-10 12:45:10.266329,3.89,719,0.71,36
2017-06-10 12:46:10.270176,1.6099999999999999,671,0.36,36
2017-06-10 12:47:10.274003,3.5300000000000002,662,0.39,36
2017-06-10 12:48:10.278079,9.88,670,0.32,36
2017-06-10 12:49:10.282047,2.99,672,0.29,37
2017-06-10 12:50:10.286165,1.5,684,0.26,35
2017-06-10 12:51:10.289589,14.74,673,0.36,45
2017-06-10 12:52:10.292725,19.81,705,1.8599999999999999,46
2017-06-10 12:53:10.295929,14.06,705,1.77,47
2017-06-10 12:54:10.299177,10.11,707,0.9,40
2017-06-10 12:55:10.302624,1.98,689,0.87,37
2017-06-10 12:56:10.306409,24.43,722,0.59,48
2017-06-10 12:57:10.310047,3.54,696,0.68,37
2017-06-10 12:58:10.313683,5.02,683,0.88,37
2017-06-10 12:59:10.317724,4.36,692,0.89,37
2017-06-10 13:00:10.321618,2.25,687,0.66,38
2017-06-10 13:01:10.324999,3.48,681,0.6900000000000001,37
2017-06-10 13:02:10.328816,1.99,680,0.58,36
2017-06-10 13:03:10.332500,15.51,695,0.53,44
2017-06-10 13:04:10.336255,1.5,671,0.39,37
2017-06-10 13:05:10.339823,11.93,685,0.93,44
2017-06-10 13:06:10.343247,2.66,672,1.06,37
2017-06-10 13:07:10.346837,14.4,693,0.9,46
2017-06-10 13:08:10.350153,14.51,738,1.09,47
2017-06-10 13:09:10.353940,1.38,691,0.51,37
2017-06-10 13:10:10.358001,1.5,690,0.36,36
2017-06-10 13:11:10.361962,1.12,676,0.25,37
2017-06-10 13:12:10.365638,4.01,666,0.23,35
2017-06-10 13:13:10.373076,24.79,681,1.16,50
2017-06-10 13:14:10.376479,6.54,703,1.13,39
2017-06-10 13:15:10.380208,6.17,687,0.88,38
2017-06-10 13:16:10.384139,4.15,674,0.73,37
2017-06-10 13:17:10.387536,3.45,700,0.79,38
2017-06-10 13:18:10.390906,6.3,693,0.4,38
2017-06-10 13:19:10.394323,6.15,688,0.61,39
2017-06-10 13:20:10.397886,5.16,681,0.64,37
2017-06-10 13:21:10.401520,5.65,681,0.75,36
2017-06-10 13:22:10.404904,5.29,682,0.86,37
2017-06-10 13:23:10.408541,8.28,696,0.71,39
2017-06-10 13:24:10.412195,7.8100000000000005,680,0.99,37
2017-06-10 13:25:10.416047,4.8,673,0.63,36
2017-06-10 13:26:10.419361,6.54,691,0.6000000000000001,37
2017-06-10 13:27:10.422481,10.11,692,0.96,41
2017-06-10 13:28:10.425599,8.41,696,1.5,40
2017-06-10 13:29:10.428706,17.55,721,1.54,46
2017-06-10 13:30:10.432123,9.54,717,0.89,40
2017-06-10 13:31:10.435171,35.95,733,1.3,52
2017-06-10 13:32:10.438177,6.76,686,1.5,40
2017-06-10 13:33:10.441646,6.34,711,1.42,39
2017-06-10 13:34:10.445243,10.34,708,1.02,40
2017-06-10 13:35:10.448880,6.79,710,0.74,39
2017-06-10 13:36:10.452288,6.3,693,0.53,39
2017-06-10 13:37:10.455706,6.84,690,1.42,38
2017-06-10 13:38:10.459737,1.49,684,0.66,37
2017-06-10 13:39:10.463702,1.85,683,0.38,35
2017-06-10 13:40:10.467569,7.26,665,0.38,35
2017-06-10 13:41:10.471800,11.39,730,0.6000000000000001,38
2017-06-10 13:42:10.475778,4.0,675,0.76,37
2017-06-10 13:43:10.479507,1.12,669,0.85,35
2017-06-10 13:44:10.483462,2.62,677,0.55,36
2017-06-10 13:45:10.487339,1.49,667,0.41000000000000003,36
2017-06-10 13:46:10.491305,1.12,669,0.45,35
2017-06-10 13:47:10.495289,1.5,677,0.47000000000000003,35
2017-06-10 13:48:10.499263,3.0,678,0.27,36
2017-06-10 13:49:10.503023,1.62,666,0.47000000000000003,36
2017-06-10 13:50:10.506875,1.74,672,0.31,35
2017-06-10 13:51:10.510655,2.26,669,0.11,35
2017-06-10 13:52:10.514593,6.5600000000000005,680,0.67,36
2017-06-10 13:53:10.518233,3.02,662,0.85,36
2017-06-10 13:54:10.522116,4.28,671,0.48,36
2017-06-10 13:55:10.526183,1.75,667,0.29,35
2017-06-10 13:56:10.530032,2.75,684,0.54,36
2017-06-10 13:57:10.533779,24.8,760,0.74,48
2017-06-10 13:58:10.537676,2.6,674,0.53,36
2017-06-10 13:59:10.541501,14.78,673,0.35000000000000003,44
2017-06-10 14:00:10.545296,1.25,666,0.58,35
2017-06-10 14:01:10.549206,0.88,677,0.53,35
2017-06-10 14:02:10.553202,1.38,677,0.19,34
2017-06-10 14:03:10.557193,1.12,660,0.13,35
2017-06-10 14:04:10.561172,4.0,663,0.27,35
2017-06-10 14:05:10.565148,1.11,665,0.2,35
2017-06-10 14:06:10.569260,0.88,650,0.30000000000000004,34
2017-06-10 14:07:10.574603,0.88,659,0.28,34
2017-06-10 14:08:10.578587,1.38,664,0.15,34
2017-06-10 14:09:10.582509,1.75,656,0.05,35
2017-06-10 14:10:10.586331,1.85,658,0.16,35
2017-06-10 14:11:10.590390,1.25,668,0.09,34
2017-06-10 14:12:10.594219,1.25,668,0.09,34
2017-06-10 14:13:10.598178,1.88,662,0.17,34
2017-06-10 14:14:10.601936,1.5,659,0.27,35
2017-06-10 14:15:10.605692,1.75,662,0.34,35
2017-06-10 14:16:10.609466,1.5,663,0.19,34
2017-06-10 14:17:10.613197,1.62,667,0.22,34
2017-06-10 14:18:10.616977,2.36,662,0.15,33
2017-06-10 14:19:10.620753,1.6400000000000001,659,0.16,34
2017-06-10 14:20:10.624601,1.75,664,0.24,34
2017-06-10 14:21:10.628584,2.39,666,0.32,33
2017-06-10 14:22:10.632392,2.0,653,0.25,33
2017-06-10 14:23:10.636273,1.25,638,0.19,34
2017-06-10 14:24:10.640082,1.88,657,0.07,35
2017-06-10 14:25:10.644016,1.0,655,0.02,33
2017-06-10 14:26:10.647819,1.75,653,0.06,33
2017-06-10 14:27:10.651470,13.15,671,0.32,35
2017-06-10 14:28:10.654837,16.49,670,0.84,40
2017-06-10 14:29:10.658380,4.79,655,0.9500000000000001,36
2017-06-10 14:30:10.662178,3.38,662,0.96,34
2017-06-10 14:31:10.666287,1.25,659,0.53,33
2017-06-10 14:32:10.670113,1.75,656,0.23,34
2017-06-10 14:33:10.674035,1.8599999999999999,650,0.12,33
2017-06-10 14:34:10.678043,2.27,658,0.11,34
2017-06-10 14:35:10.681947,1.75,660,0.14,34
2017-06-10 14:36:10.685818,1.75,667,0.1,33
2017-06-10 14:37:10.689864,1.25,664,0.14,33
2017-06-10 14:38:10.693767,1.25,661,0.19,33
2017-06-10 14:39:10.697653,2.0,663,0.2,34
2017-06-10 14:40:10.701609,1.51,654,0.27,33
2017-06-10 14:41:10.705564,1.5,667,0.1,33
2017-06-10 14:42:10.709550,1.51,653,0.46,34
2017-06-10 14:43:10.713395,1.38,659,0.17,33
2017-06-10 14:44:10.717429,1.98,664,0.09,33
2017-06-10 14:45:10.721272,1.5,656,0.15,33
2017-06-10 14:46:10.725330,2.0,650,0.1,33
2017-06-10 14:47:10.729328,1.75,659,0.24,32
2017-06-10 14:48:10.733441,1.51,666,0.08,32
2017-06-10 14:49:10.737307,1.5,653,0.14,33
2017-06-10 14:50:10.741393,2.11,645,0.37,33
2017-06-10 14:51:10.745274,1.75,644,0.30000000000000004,33
2017-06-10 14:52:10.749253,1.75,648,0.11,33
2017-06-10 14:53:10.753206,1.88,636,0.15,34
2017-06-10 14:54:10.757205,1.76,635,0.26,33
2017-06-10 14:55:10.761073,2.0,644,0.16,32
2017-06-10 14:56:10.765250,1.3900000000000001,652,0.17,32
2017-06-10 14:57:10.769347,1.75,650,0.21,33
2017-06-10 14:58:10.773345,2.24,654,0.13,33
2017-06-10 14:59:10.777207,1.6400000000000001,651,0.08,33
2017-06-10 15:00:10.781229,1.25,650,0.18,33
2017-06-10 15:01:10.785266,2.0,639,0.1,33
2017-06-10 15:02:10.789112,1.8900000000000001,649,0.14,33
2017-06-10 15:03:10.792881,1.12,646,0.43,34
2017-06-10 15:04:10.796857,1.88,658,0.34,34
2017-06-10 15:05:10.800821,1.75,671,0.24,34
2017-06-10 15:06:10.804870,1.88,643,0.13,33
2017-06-10 15:07:10.808883,1.62,659,0.12,33
2017-06-10 15:08:10.812860,1.88,657,0.15,33
2017-06-10 15:09:10.816966,2.61,661,0.22,33
2017-06-10 15:10:10.820965,1.75,652,0.11,32
2017-06-10 15:11:10.825073,1.75,651,0.19,34
2017-06-10 15:12:10.828809,11.26,720,0.34,36
2017-06-10 15:13:10.832658,3.52,661,0.38,34
2017-06-10 15:14:10.836672,9.66,657,0.53,34
2017-06-10 15:15:10.840528,7.25,696,0.6900000000000001,38
2017-06-10 15:16:10.844029,5.83,691,0.66,37
2017-06-10 15:17:10.847679,16.27,697,0.59,43
2017-06-10 15:18:10.851336,3.62,656,0.6900000000000001,36
2017-06-10 15:19:10.855325,7.9,682,0.53,36
2017-06-10 15:20:10.859119,3.89,676,0.96,35
2017-06-10 15:21:10.862981,3.5300000000000002,669,0.91,35
2017-06-10 15:22:10.866747,4.66,672,0.68,35
2017-06-10 15:23:10.870710,6.09,667,0.43,35
2017-06-10 15:24:10.874625,1.25,672,0.68,34
2017-06-10 15:25:10.878551,3.04,682,0.55,34
2017-06-10 15:26:10.882461,5.14,662,0.42,35
2017-06-10 15:27:10.886369,4.15,676,0.58,36
2017-06-10 15:28:10.890180,7.8100000000000005,667,0.64,35
2017-06-10 15:29:10.894122,1.76,690,0.43,36
2017-06-10 15:30:10.897889,3.74,707,0.19,36
2017-06-10 15:31:10.901605,1.5,666,0.64,36
2017-06-10 15:32:10.905367,5.42,686,0.72,36
2017-06-10 15:33:10.908862,5.74,679,0.75,37
2017-06-10 15:34:10.912462,3.65,691,0.61,36
2017-06-10 15:35:10.916221,4.47,722,0.34,37
2017-06-10 15:36:10.919585,2.81,648,0.8,38
2017-06-10 15:37:10.923123,1.76,687,0.53,36
2017-06-10 15:38:10.926971,5.0,690,0.43,39
2017-06-10 15:39:10.930867,5.66,684,0.63,37
2017-06-10 15:40:10.934514,1.75,673,0.63,37
2017-06-10 15:41:10.938152,0.75,676,0.6000000000000001,35
2017-06-10 15:42:10.942103,3.88,670,0.41000000000000003,37
2017-06-10 15:43:10.945975,1.62,684,0.37,36
2017-06-10 15:44:10.949722,6.64,690,0.39,39
2017-06-10 15:45:10.953277,1.49,682,0.38,36
2017-06-10 15:46:10.956973,7.5,699,0.21,37
2017-06-10 15:47:10.960439,2.54,690,0.46,36
2017-06-10 15:48:10.964010,2.86,684,0.89,37
2017-06-10 15:49:10.967750,2.26,649,0.64,37
2017-06-10 15:50:10.971404,1.62,680,0.49,37
2017-06-10 15:51:10.975294,1.62,678,0.49,37
2017-06-10 15:52:10.978852,3.9,670,0.56,37
2017-06-10 15:53:10.982766,1.85,684,0.27,37
2017-06-10 15:54:10.986385,6.52,682,0.5,38
2017-06-10 15:55:10.989304,28.14,709,1.47,51
2017-06-10 15:56:10.994010,27.23,732,1.74,50
2017-06-10 15:57:10.997276,30.93,737,1.27,50
2017-06-10 15:58:11.000128,16.79,745,1.8900000000000001,46
2017-06-10 15:59:11.003494,4.6,714,1.57,40
2017-06-10 16:00:11.007020,7.44,730,0.91,40
2017-06-10 16:01:11.010460,6.5600000000000005,709,0.6900000000000001,38
2017-06-10 16:02:11.013983,16.94,709,0.93,48
2017-06-10 16:03:11.017648,7.69,697,0.9,40
2017-06-10 16:04:11.021260,7.51,702,0.66,38
2017-06-10 16:05:11.024742,3.39,675,0.48,37
2017-06-10 16:06:11.028702,1.99,689,0.5,37
2017-06-10 16:07:11.032831,2.12,698,0.18,36
2017-06-10 16:08:11.036957,1.62,678,0.15,36
2017-06-10 16:09:11.041031,1.51,681,0.15,36
2017-06-10 16:10:11.045041,3.12,671,0.23,36
2017-06-10 16:11:11.049077,1.98,680,0.42,36
2017-06-10 16:12:11.053153,1.75,682,0.46,35
2017-06-10 16:13:11.057151,1.38,671,0.30000000000000004,35
2017-06-10 16:14:11.061138,1.5,660,0.2,35
2017-06-10 16:15:11.065106,1.8599999999999999,663,0.14,35
2017-06-10 16:16:11.069132,1.8599999999999999,663,0.1,35
2017-06-10 16:17:11.073296,1.74,652,0.07,35
2017-06-10 16:18:11.077429,1.62,660,0.02,35
2017-06-10 16:19:11.081540,1.6099999999999999,649,0.1,35
2017-06-10 16:20:11.085634,1.51,663,0.21,35
2017-06-10 16:21:11.089714,1.25,656,0.19,35
2017-06-10 16:22:11.093713,1.6099999999999999,663,0.15,35
2017-06-10 16:23:11.097867,1.5,659,0.33,35
2017-06-10 16:24:11.101932,3.79,649,0.36,35
2017-06-10 16:25:11.105784,3.16,652,0.61,34
2017-06-10 16:26:11.109566,11.55,693,0.88,37
2017-06-10 16:27:11.113654,6.39,668,0.4,36
2017-06-10 16:28:11.117141,6.79,669,0.63,38
2017-06-10 16:29:11.120797,9.72,666,0.6900000000000001,38
2017-06-10 16:30:11.124401,4.66,675,0.88,36
2017-06-10 16:31:11.128071,9.07,682,0.61,38
2017-06-10 16:32:11.131386,17.5,678,0.67,43
2017-06-10 16:33:11.134304,17.74,697,1.18,47
2017-06-10 16:34:11.137419,18.78,717,1.1,46
2017-06-10 16:35:11.140587,15.84,704,1.01,46
2017-06-10 16:36:11.144140,15.49,742,0.66,45
2017-06-10 16:37:11.147828,9.6,702,0.81,38
2017-06-10 16:38:11.151450,10.6,706,0.59,37
2017-06-10 16:39:11.155608,1.75,678,0.43,36
2017-06-10 16:40:11.159431,2.49,670,0.73,35
2017-06-10 16:41:11.163283,4.85,682,0.71,39
2017-06-10 16:42:11.167279,0.88,678,0.44,36
2017-06-10 16:43:11.171271,3.0,677,0.49,36
2017-06-10 16:44:11.175115,7.64,691,0.79,43
2017-06-10 16:45:11.179062,7.74,682,0.73,36
2017-06-10 16:46:11.183052,4.8100000000000005,670,0.42,38
2017-06-10 16:47:11.187097,1.38,670,0.72,37
2017-06-10 16:48:11.191166,6.05,673,0.41000000000000003,36
2017-06-10 16:49:11.194944,17.26,705,0.35000000000000003,44
2017-06-10 16:50:11.198979,2.75,670,0.49,35
2017-06-10 16:51:11.202986,2.5,678,0.33,35
2017-06-10 16:52:11.206946,1.3900000000000001,669,0.43,36
2017-06-10 16:53:11.211038,4.49,683,0.56,38
2017-06-10 16:54:11.214896,3.15,689,0.53,36
2017-06-10 16:55:11.218691,1.38,677,0.31,36
2017-06-10 16:56:11.222555,1.62,669,0.51,35
2017-06-10 16:57:11.226416,6.51,683,0.5,36
2017-06-10 16:58:11.230156,7.38,687,0.51,38
2017-06-10 16:59:11.233815,2.75,679,0.45,35
2017-06-10 17:00:11.237710,5.46,680,0.52,37
2017-06-10 17:01:11.241667,1.98,676,0.30000000000000004,37
2017-06-10 17:02:11.245521,11.89,684,0.18,41
2017-06-10 17:03:11.249093,6.51,691,0.55,41
2017-06-10 17:04:11.252888,5.99,682,0.38,38
2017-06-10 17:05:11.256832,2.01,692,0.29,36
2017-06-10 17:06:11.261461,6.16,658,0.59,39
2017-06-10 17:07:11.264708,6.17,708,0.87,37
2017-06-10 17:08:11.268326,7.4,675,0.92,38
2017-06-10 17:09:11.271497,8.56,674,1.22,41
2017-06-10 17:10:11.274843,35.15,789,1.15,50
2017-06-10 17:11:11.278408,6.17,698,1.44,38
2017-06-10 17:12:11.281666,15.66,710,1.4100000000000001,46
2017-06-10 17:13:11.285122,5.15,697,1.04,38
2017-06-10 17:14:11.288198,7.1,670,1.62,41
2017-06-10 17:15:11.291619,7.08,712,1.18,39
2017-06-10 17:16:11.295320,6.01,697,0.91,40
2017-06-10 17:17:11.298823,12.93,713,0.75,42
2017-06-10 17:18:11.301935,23.18,763,0.84,50
2017-06-10 17:19:11.305467,21.34,761,0.84,46
2017-06-10 17:20:11.308639,25.39,759,0.91,47
2017-06-10 17:21:11.312279,10.54,760,0.99,40
2017-06-10 17:22:11.315951,20.36,762,0.52,40
2017-06-10 17:23:11.319752,22.48,726,0.55,43
2017-06-10 17:24:11.323432,4.89,696,0.56,38
2017-06-10 17:25:11.330297,9.93,742,0.31,37
2017-06-10 17:26:11.333827,1.73,709,0.59,38
2017-06-10 17:27:11.337938,2.12,694,0.45,37
2017-06-10 17:28:11.342103,2.12,695,0.16,37
2017-06-10 17:29:11.346084,1.8900000000000001,688,0.49,38
2017-06-10 17:30:11.350170,1.6099999999999999,692,0.38,36
2017-06-10 17:31:11.354332,1.62,684,0.22,35
2017-06-10 17:32:11.358466,1.6099999999999999,674,0.2,36
2017-06-10 17:33:11.362622,1.5,674,0.19,35
2017-06-10 17:34:11.366830,1.62,679,0.07,35
2017-06-10 17:35:11.370951,1.8599999999999999,666,0.14,36
2017-06-10 17:36:11.375007,1.26,677,0.29,35
2017-06-10 17:37:11.379200,2.11,678,0.32,35
2017-06-10 17:38:11.383334,2.14,663,0.31,37
2017-06-10 17:39:11.387650,2.35,678,0.17,34
2017-06-10 17:40:11.391681,1.8900000000000001,669,0.1,35
2017-06-10 17:41:11.395750,2.12,666,0.15,35
2017-06-10 17:42:11.399792,1.75,662,0.09,34
