id,created_at,text
792394556390137856,2016-10-29 15:55:58,b'Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8'
792360299080933376,2016-10-29 13:39:51,b'@chiggs0216 as you should be Chris'
792171101556187136,2016-10-29 01:08:03,b'RT @meschesb: I found the best possible use for my gumby suit:\nhttps://t.co/uyP8wH8zeq'
792050063153438720,2016-10-28 17:07:05,"b""This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good d\xe2\x80\xa6 https://t.co/kte5KPffQj"""
792026721503612928,2016-10-28 15:34:20,b'This was an unbelievable journey to follow. Thank you for sharing it with us. #TeamBellaAlways https://t.co/wRF5y483JE'
792017771647250433,2016-10-28 14:58:46,"b""@KevinBongart @BradyHaran I would like to take this opportunity to say that Audrey is adorable Brady and I'm obsessed with Hello Internet"""
791876691928944640,2016-10-28 05:38:10,b'RT @AcousticTrench: My first Vine when Maple played the drums \xf0\x9f\x90\xb6\xe2\x9d\xa4\xef\xb8\x8f https://t.co/L6O0fAa0pd'
791821351946420224,2016-10-28 01:58:16,b'RT @dog_rates: This little fella really hates stairs. Prefers bush. 13/10 legendary pupper https://t.co/e3LPMAHj7p'
791784077045166082,2016-10-27 23:30:09,"b""RT @dog_rates: I'm not sure what this dog is doing but it's pretty inspirational. 12/10 https://t.co/4Kn9GEHXiE"""
791780927877898241,2016-10-27 23:17:38,b'RT @dog_rates: This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u'
791779618126700544,2016-10-27 23:12:26,"b""To honor the six second gifts that vine has given us over the years, I'll be retweeting my favs for the rest of the night \xf0\x9f\x90\xb6"""
791774931465953280,2016-10-27 22:53:48,b'Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3'
791685704128618496,2016-10-27 16:59:15,b'PUPDATE: Godi discovered his tongue today https://t.co/aLQLO1X192'
791672322847637504,2016-10-27 16:06:04,"b""When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh"""
791638658138923008,2016-10-27 13:52:18,"b""@tyleroakley ok you're welcome for that Tyler"""
791452411621703680,2016-10-27 01:32:14,b'PUPDATE: Gromit still just wants a pettin'
791406955684368384,2016-10-26 22:31:36,"b""Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all t\xe2\x80\xa6 https://t.co/zoWrqNMHrl"""
791381995850981376,2016-10-26 20:52:25,b'@jacobsartorius no thank you'
791312159183634433,2016-10-26 16:14:55,"b""This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK"""
791276595797524480,2016-10-26 13:53:36,b'@EverythingGoats DOGRATES IS BEING FESTIVE HOW DARE YOU'
791272454173945856,2016-10-26 13:37:08,b'@EverythingGoats he looks stupid'
791026214425268224,2016-10-25 21:18:40,"b""RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo"""
790987632176168965,2016-10-25 18:45:22,b'Misty also said she will fight anyone who tries to take her post down'
790987426131050500,2016-10-25 18:44:32,b'This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr'
790958783744868353,2016-10-25 16:50:44,b'@Aerofare_Origin @brant we agree. We sent him the shirt'
790946055508652032,2016-10-25 16:00:09,"b""This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI"""
790723298204217344,2016-10-25 01:14:59,"b""RT @dog_rates: This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v"""
790703926848917504,2016-10-24 23:58:01,b'@JessieJessup OH MY GOD NOOOOO'
790698755171364864,2016-10-24 23:37:28,b'This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7'
790670258893971456,2016-10-24 21:44:14,"b""@ryanqnorth @flyingelevator if that's the kid's answer to the question... full credit"""
790581949425475584,2016-10-24 15:53:19,"b""This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4"""
790354455283859456,2016-10-24 00:49:20,b'Here are a few more of these two to help get you through the week https://t.co/SCj2Mhy9VU'
790337589677002753,2016-10-23 23:42:19,b'Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV'
790277117346975746,2016-10-23 19:42:02,b'This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7'
790227638568808452,2016-10-23 16:25:25,"b""RT @dog_rates: This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3\xe2\x80\xa6"""
790032942626144256,2016-10-23 03:31:46,"b""I don't remember covering this story https://t.co/IOi1G6Oc25"""
789986466051088384,2016-10-23 00:27:05,"b""This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v"""
789960241177853952,2016-10-22 22:42:52,b'RT @dog_rates: This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.\xe2\x80\xa6'
789908245330755584,2016-10-22 19:16:16,b'@PeterBurnsESPN yea sorry about that bud'
789903600034189313,2016-10-22 18:57:48,"b""This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H"""
789628658055020548,2016-10-22 00:45:17,b'This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI'
789619020135817216,2016-10-22 00:06:59,"b""@imgur please tell me there's like 15 dogs in the office at all times"""
789618893757247489,2016-10-22 00:06:29,b'Please watch your language https://t.co/zXdrcELLJ0'
789617912625696769,2016-10-22 00:02:35,b'@imgur BAXTER OMG'
789601723409166336,2016-10-21 22:58:15,b'@NerdPyle we picked a great day to launch :))))))'
789600634668474368,2016-10-21 22:53:56,"b""RT @PeterBurnsESPN: In case you need something to get you through this Friday. Here's my pup Saban rehabbing after ACL surgery. https://t.c\xe2\x80\xa6"""
789599242079838210,2016-10-21 22:48:24,"b""This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx"""
789533704116928512,2016-10-21 18:27:58,b'@peterhuene RIZZY SHOULD HAVE DOUBLE THE FAVS PETER I AM FURIOUS'
789530877013393408,2016-10-21 18:16:44,b'This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq'
789529095642181632,2016-10-21 18:09:39,b'@KaleEwingDR @ShopWeRateDogs good save'
789497808101539840,2016-10-21 16:05:20,"b'@DrunkenGeeBee @ShopWeRateDogs @Brent Brant was sent a ""they\'re good dogs, Brent"" shirt yesterday :)'"
789496483745828864,2016-10-21 16:00:04,"b""WE'RE BACK \n\nAll previous designs + Brent! \xf0\x9f\x90\xb6\n\nShirts, Hoodies, Tanks, Women's\n\nShop Now -&gt; https://t.co/f9eyy1pkrV https://t.co/sLW9AYEvDJ"""
789495519336947712,2016-10-21 15:56:14,b'RT @ShopWeRateDogs: 5 minutes until we reopen https://t.co/apqgG105Jo \xf0\x9f\x90\xb6'
789316914363375616,2016-10-21 04:06:31,"b'@darth I\'M PRETTY ""IRATE"" IF YA KNOW WHAT I MEAN DARTH'"
789315640259702785,2016-10-21 04:01:28,b'@darth I HAVE MANY A TIME DARTH'
789314372632018944,2016-10-21 03:56:25,b'HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10\nhttps://t.co/G2ms0A5jWM'
789303711638126592,2016-10-21 03:14:04,"b""@Aegislayer if I RT an old post it's because I'm slammed with school stuff or I don't have time to sit down and develop a caption"""
789280767834746880,2016-10-21 01:42:53,"b""RT @dog_rates: This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t\xe2\x80\xa6"""
789268448748703744,2016-10-21 00:53:56,"b""This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS"""
789147355991924736,2016-10-20 16:52:45,b'RT @matt___nelson: Brant gets destroyed every single day https://t.co/EBVfVK9Vsd'
789139040859742210,2016-10-20 16:19:43,b'@taytaytumbler @RaquelRomano728 BUGABOOP SNUGGLE \xf0\x9f\x98\xa1'
789137962068021249,2016-10-20 16:15:26,"b""This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN"""
788922825440632832,2016-10-20 02:00:33,"b""Day 310 in the bubble: maybe it's a good thing I'm up here"""
788922140846415874,2016-10-20 01:57:50,b'RT @dog_rates: Things to do instead of watching the debate:\n\n\xe2\x80\xa2find a dog\n\xe2\x80\xa2pet the dog'
788908386943430656,2016-10-20 01:03:11,"b'This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm'"
788773444691386368,2016-10-19 16:06:58,b'RT @ShopWeRateDogs: https://t.co/J6ffLAKENe'
788765914992902144,2016-10-19 15:37:03,b'This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq'
788552643979468800,2016-10-19 01:29:35,b'RT @dog_rates: Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX'
788509723456860160,2016-10-18 22:39:02,b'The highest rated doggos and puppers all in one place for your convenience. You might cry\n\nhttps://t.co/yxuWxp7cqS'
788502115845042177,2016-10-18 22:08:48,b'@darth @SCCoSheriff I WANT TO BE ROBBED BY THEM TBH DARTH'
788412144018661376,2016-10-18 16:11:17,b'This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S'
788198378119237632,2016-10-18 02:01:52,b'PUPDATE: Harold still slippery af'
788178268662984705,2016-10-18 00:41:57,"b""Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc"""
788150585577050112,2016-10-17 22:51:57,"b""This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc"""
788072676506099712,2016-10-17 17:42:22,b'Idk I thought the concept was simple https://t.co/8EDQL8ENVM'
788070120937619456,2016-10-17 17:32:13,b'RT @dog_rates: This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK'
788039637453406209,2016-10-17 15:31:05,b'Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ'
787814432114110464,2016-10-17 00:36:12,"b'RT @matt___nelson: Also, this is incredible https://t.co/MTtfKQ7PLp'"
787813494645293057,2016-10-17 00:32:28,b'@NotintheAsylum please fuck off'
787810552592695296,2016-10-17 00:20:47,"b""This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc"""
787739367511064576,2016-10-16 19:37:55,"b""If you haven't almost crashed your car looking at a dog in a different car then we can't be friends"""
787722496346820608,2016-10-16 18:30:52,"b""@Weaslo85 @Nicole_Wojt I'm sorry I did this to you Wesley"""
787717603741622272,2016-10-16 18:11:26,b'This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp'
787397959788929025,2016-10-15 21:01:17,"b""This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3"""
787333120517439488,2016-10-15 16:43:38,b'RT @cutiechaser_: MY PARENTS ARE AT DISNEYLAND AND JUST SENT ME THIS https://t.co/s0XdI4GQFf'
787322443945877504,2016-10-15 16:01:13,b'This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp'
787175470026616832,2016-10-15 06:17:11,"b""HOW COULD I FORGET PATRICK'S BIRTHDAY OMFG HAPPY BIRTHDAY PATRICK\nhttps://t.co/Kv0D23DxRg"""
787111942498508800,2016-10-15 02:04:45,"b""RT @dog_rates: This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc"""
787041507727597568,2016-10-14 21:24:52,b'Good news guys https://t.co/LuQfAEN9rd'
786963064373534720,2016-10-14 16:13:10,"b""This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj"""
786731131207032832,2016-10-14 00:51:33,"b""@ZetaHeiter YOU CAN'T PROVE IT THO"""
786729988674449408,2016-10-14 00:47:00,b'RT @dog_rates: This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.\xe2\x80\xa6'
786719571990413312,2016-10-14 00:05:37,b'@MorganLovay @jk_rowling DAMN IT'
786709576800407552,2016-10-13 23:25:54,"b""He's actually a 13 but you guys have to understand why I did what I did"""
786709082849828864,2016-10-13 23:23:56,"b""This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS"""
786664955043049472,2016-10-13 20:28:35,"b'""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r'"
786595970293370880,2016-10-13 15:54:28,"b""This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX"""
786417406994448384,2016-10-13 04:04:55,"b""@darth @skolanach @anamariecox CAN'T BE THE SAME BUBBLE DARTH KENNETH WOULD'VE TOLD ME IF HE ESCAPED"""
786379595268358144,2016-10-13 01:34:40,b'PUPDATE: has someone hugged Tucker yet? Can someone get on this'
786371126985392128,2016-10-13 01:01:01,b'@darth I think it is tbh'
786366153287491584,2016-10-13 00:41:15,b'Is my new avi spooky enough?'
786363235746385920,2016-10-13 00:29:39,b'This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn'
786294093349523456,2016-10-12 19:54:55,"b""It's been one month since Brent shook the world \nhttps://t.co/v2OLtwSERa"""
786286427768250368,2016-10-12 19:24:27,"b""This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit"""
786257309337001984,2016-10-12 17:28:45,b'@shibbnbot ...shit'
786233965241827333,2016-10-12 15:55:59,"b""This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with cauti\xe2\x80\xa6 https://t.co/2NsFXeX1Io"""
786051337297522688,2016-10-12 03:50:17,b'13/10 for breakdancing puppo @shibbnbot'
786050228097024002,2016-10-12 03:45:53,b'RT @shibbnbot: https://t.co/Awg1hmZPBx'
786036967502913536,2016-10-12 02:53:11,b'RT @dog_rates: This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD'
785927819176054784,2016-10-11 19:39:28,"b""This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y"""
785877645397520384,2016-10-11 16:20:06,"b""PUPDATE: it's been 309 days since Earl was first reported lost. Please come home Earl"""
785872687017132033,2016-10-11 16:00:24,b'Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV'
785639753186217984,2016-10-11 00:34:48,"b""This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 1\xe2\x80\xa6 https://t.co/aBsZTpv6mM"""
785533386513321988,2016-10-10 17:32:08,b'This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG'
785515384317313025,2016-10-10 16:20:36,"b'Today, 10/10, should be National Dog Rates Day'"
785283712057565184,2016-10-10 01:00:01,"b'I\'ll vote for whoever says ""they\'re good dogs, Brent"" as the answer to a question tonight'"
785279191977693184,2016-10-10 00:42:03,b'@skyuni123 move'
785270547575865344,2016-10-10 00:07:42,"b""@EverythingGoats I'm sorry that was a little much"""
785269065787080704,2016-10-10 00:01:49,"b""@EverythingGoats I'd rather watch the debate"""
785267592466468864,2016-10-09 23:55:58,b'Things to do instead of watching the debate:\n\n\xe2\x80\xa2find a dog\n\xe2\x80\xa2pet the dog'
785264754247995392,2016-10-09 23:44:41,b'This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx'
785250360126541824,2016-10-09 22:47:29,b'@darth @nytimes @nytopinion THEY ARE INDEED'
785170936622350336,2016-10-09 17:31:53,b'This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11\xe2\x80\xa6 https://t.co/rKCJnWRpR2'
785121232320684033,2016-10-09 14:14:23,"b""@PaperWash that's a hooman and you know it"""
784826785032798208,2016-10-08 18:44:21,"b""@darth @Lee4abitz DARTH I'VE NEVER SEEN SUCH ATHLETICISM IN A DOGGO"""
784826020293709826,2016-10-08 18:41:19,"b""This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ"""
784795003776303104,2016-10-08 16:38:04,b'TAKE THAT BRONT @CollegeGameDay'
784794592847749124,2016-10-08 16:36:26,"b""RT @CollegeGameDay: they're good dogs Brent https://t.co/ji1u12aDYQ"""
784517518371221505,2016-10-07 22:15:26,b'This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6'
784431430411685888,2016-10-07 16:33:21,"b""This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt"""
784385384084045824,2016-10-07 13:30:23,"b""@glendavanderkam @DogOIympics it's ok they're very bad at it"""
784183787437617153,2016-10-07 00:09:19,b'RT @borbs: This is the greatest high five ever https://t.co/MmGe7PAsb0'
784183165795655680,2016-10-07 00:06:50,"b""This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ"""
784123449656614912,2016-10-06 20:09:33,b'@EverythingGoats @vine clearly a dog'
784102244522262528,2016-10-06 18:45:17,b'OH. MY. GOD. REAL. LIFE. DUG\nhttps://t.co/C2ZY6UB5Hv'
784061923646210049,2016-10-06 16:05:04,b'@wilw WIL ARE YOU SEEING THIS'
784059055031590912,2016-10-06 15:53:40,b'@verycooldog_ NO'
784058650826514434,2016-10-06 15:52:04,b'HE HAS AN ARROW INDICATING WHERE TO PET OMFG'
784057939640352768,2016-10-06 15:49:14,"b""This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC"""
783839966405230592,2016-10-06 01:23:05,"b""This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/\xe2\x80\xa6 https://t.co/KOTzaG7hiq"""
783821107061198850,2016-10-06 00:08:09,b'This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp'
783784567291469824,2016-10-05 21:42:57,b'Thank you to everyone who signed that petition or shared in the outrage. We did it! \xf0\x9f\x90\xb6\nhttps://t.co/VC3A11dAdW'
783784009318932480,2016-10-05 21:40:44,"b""RT @dodo: YES: #Montreal's pit bull ban has been suspended indefinitely \xf0\x9f\x99\x8c https://t.co/66sflIgL5k https://t.co/EfsKCBu2Xp"""
783707567604326401,2016-10-05 16:36:59,"b""If you're somehow unaware of Kenneth and his bubble odyssey, scroll to the top of this thread and enjoy \nhttps://t.co/X3cuC5OQcZ"""
783695101801398276,2016-10-05 15:47:27,"b""This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he w\xe2\x80\xa6 https://t.co/iwUv1KnD1P"""
783466772167098368,2016-10-05 00:40:09,"b""This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it\xe2\x80\xa6 https://t.co/UAw6F2p7ta"""
783453059796103168,2016-10-04 23:45:39,b'RT @kendallfreeman: @dog_rates pupper update: Dave survived the hanger incident \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc https://t.co/8aToCkhPBX'
783391753726550016,2016-10-04 19:42:03,"b""Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi"""
783347506784731136,2016-10-04 16:46:14,b'RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK'
783334639985389568,2016-10-04 15:55:06,"b""This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu"""
783085703974514689,2016-10-03 23:25:55,"b""This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM"""
782969140009107456,2016-10-03 15:42:44,b'This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX'
782747134529531904,2016-10-03 01:00:34,"b""This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H"""
782722598790725632,2016-10-02 23:23:04,"b""This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6"""
782708970385510401,2016-10-02 22:28:55,b'Dogs are clearly winning\n\nhttps://t.co/OpUpHtPF3O'
782598640137187329,2016-10-02 15:10:30,"b""This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn"""
782305867769217024,2016-10-01 19:47:08,b'This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1'
782071458428256256,2016-10-01 04:15:40,b'@darth @Salukis2 this... this is game changing'
782021823840026624,2016-10-01 00:58:26,b'RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5'
781956178414800897,2016-09-30 20:37:35,"b""@darth THE BEST PART IS THAT YOU CAN'T SEE HIM UNTIL YOU OPEN THE PIC DARTH"""
781955203444699136,2016-09-30 20:33:43,b'This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug\xe2\x80\xa6 https://t.co/3eXbCXZXXT'
781826672458919936,2016-09-30 12:02:59,b'RT @wilsonabs: @dog_rates I circled the doggo for you. Was looking for hours until I saw it. Camouflaged af. https://t.co/zeUv1AGYDi'
781661882474196992,2016-09-30 01:08:10,b'Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC'
781655249211752448,2016-09-30 00:41:48,b'This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7'
781642289097633793,2016-09-29 23:50:18,b'PUPDATE: still really h*ckin happy about fall https://t.co/qmrNGN8Cjk'
781524693396357120,2016-09-29 16:03:01,b'Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf'
781470734178811905,2016-09-29 12:28:36,"b""@wilw I'm so glad we're on the same page Wil"""
781308096455073793,2016-09-29 01:42:20,"b'Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u'"
781251288990355457,2016-09-28 21:56:36,b'This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4'
781242717422620672,2016-09-28 21:22:33,"b""Here's a link to a petition:\n\nhttps://t.co/lGB0FZ4OJV\n\nAnd here's what happened when I clicked the link to adopt, w\xe2\x80\xa6 https://t.co/eaOlBupfW9"""
781239045611483136,2016-09-28 21:07:57,"b""Not only is this some remarkably ineffective bullshit, it's also heartbreaking \nhttps://t.co/lRiSIf2wQT"""
781163403222056960,2016-09-28 16:07:23,"b""We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy"""
780931614150983680,2016-09-28 00:46:20,b'I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d'
780922297427386368,2016-09-28 00:09:19,"b'RT @KeetPotato: burglar: [breaks into house]\nmy dog: ""BARK BARK BARK BARK""\nburglar: [strokes dog\'s head]\nmy dog: ""i have misjudged this ver\xe2\x80\xa6'"
780861749914378240,2016-09-27 20:08:43,b'RT @alisonwotton: @dog_rates amazing https://t.co/D6Xuz8nYRh'
780860268570087424,2016-09-27 20:02:50,"b""Sorry this is actually John Mayer I'll be more careful next time"""
780858289093574656,2016-09-27 19:54:58,"b""This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would\xe2\x80\xa6 https://t.co/Ar4T1lFM5C"""
780800785462489090,2016-09-27 16:06:28,b'This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw'
780655990521880577,2016-09-27 06:31:06,b'@MandyKerr so if I am dog rates we can go get Mexican?'
780601303617732608,2016-09-27 02:53:48,b'Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG'
780599935653773312,2016-09-27 02:48:22,b'Ok deep breaths everybody. Dog incoming'
780590048563621888,2016-09-27 02:09:04,b'How quickly can we ship this doggo to the White House?'
780587963600216064,2016-09-27 02:00:47,b'RT @jengolbeck: @dog_rates https://t.co/HROYovFwb1'
780581701802160128,2016-09-27 01:35:54,b'Your dog only has to be about 5 years old to be old enough to run btw'
780576845167259648,2016-09-27 01:16:36,"b""RT @matt___nelson: That's better https://t.co/rrBDUcRaLg"""
780570526167236608,2016-09-27 00:51:30,"b'RT @darth: ""and this one as u all know is kenneth in the bubble""\n\n""i hope kenneth gets out one day dogrates""\n\n@dog_rates https://t.co/E0ukT\xe2\x80\xa6'"
780570185937944576,2016-09-27 00:50:09,"b""RT @llaurenmiller: Is it bad that I'm more interested in this debate than the one for President?? @dog_rates @EverythingGoats https://t.co/\xe2\x80\xa6"""
780569477444501504,2016-09-27 00:47:20,b'@EverythingGoats i will end you'
780569182018629632,2016-09-27 00:46:09,"b""@darth I KNOW THAT'S WHAT I TOLD BRENT"""
780568452172017664,2016-09-27 00:43:15,"b""@darth BUT WHICH ONE DARTH? THEY'RE ALL GOOD DOGS"""
780567474966241280,2016-09-27 00:39:22,b'If we all write in the same dog in November we may have a chance guys'
780543529827336192,2016-09-26 23:04:13,"b""Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q"""
780496263422808064,2016-09-26 19:56:24,b'RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b'
780479096472137728,2016-09-26 18:48:11,b'@Patreon @StarkMaximum indeed they are'
780476555013349377,2016-09-26 18:38:05,b'RT @Patreon: Well. @dog_rates is on Patreon. \n\n12/10. \n\nhttps://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO'
780459368902959104,2016-09-26 17:29:48,"b""This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm"""
780192070812196864,2016-09-25 23:47:39,"b""We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni"""
780112048344690688,2016-09-25 18:29:40,b'@wilw @AnneWheaton Wil... I love you'
780111807524593664,2016-09-25 18:28:43,"b""RT @wilw: @AnneWheaton they're good dogs, Brent."""
780092040432480260,2016-09-25 17:10:10,"b""RT @dog_rates: This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.c\xe2\x80\xa6"""
780074436359819264,2016-09-25 16:00:13,"b""Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb"""
